text,text_lower,length,digit_count,alphabet_count,is_numeric,is_date,contains_currency,x,y,relative_x,relative_y,width,height,relative_width,relative_height,aspect_ratio,log_area,ocr_confidence,line_number,paragraph_number,block_number,previous_text,previous_x,previous_y,next_text,next_x,next_y,label,document,source
08/11/2022,08/11/2022,10,8,0,0,1,0,326,69,0.7912621359223301,0.24642857142857144,66,9,0.16019417475728157,0.03214285714285714,7.333333333333333,6.38856140554563,1.0,3,2,1,inv6733,64,70,kabuli,20,104,DATE,invoice_0008.png,synthetic
Kabuli,kabuli,6,0,6,0,0,0,20,104,0.04854368932038835,0.37142857142857144,40,7,0.0970873786407767,0.025,5.714285714285714,5.638354669333745,1.0,4,3,1,08/11/2022,326,69,chana,64,104,PRODUCT,invoice_0008.png,synthetic
Chana,chana,5,0,5,0,0,0,64,104,0.1553398058252427,0.37142857142857144,33,7,0.08009708737864078,0.025,4.714285714285714,5.44673737166631,1.0,4,3,1,kabuli,20,104,500g,101,104,PRODUCT,invoice_0008.png,synthetic
500g,500g,4,3,1,0,0,0,101,104,0.24514563106796117,0.37142857142857144,27,9,0.06553398058252427,0.03214285714285714,3.0,5.497168225293202,1.0,4,3,1,chana,64,104,2,33,121,PRODUCT,invoice_0008.png,synthetic
2,2,1,1,0,1,0,0,33,121,0.08009708737864078,0.43214285714285716,7,7,0.01699029126213592,0.025,1.0,3.912023005428146,1.0,5,3,1,500g,101,104,123,60,121,QUANTITY,invoice_0008.png,synthetic
123,123,3,3,0,1,0,0,60,121,0.14563106796116504,0.43214285714285716,20,7,0.04854368932038835,0.025,2.857142857142857,4.948759890378168,1.0,5,3,1,2,33,121,246.00,352,121,UNIT_PRICE,invoice_0008.png,synthetic
246.00,246.00,6,5,0,1,0,1,352,121,0.8543689320388349,0.43214285714285716,40,7,0.0970873786407767,0.025,5.714285714285714,5.638354669333745,1.0,5,3,1,123,60,121,subtotal,20,155,ITEM_TOTAL,invoice_0008.png,synthetic
Subtotal,subtotal,8,0,8,0,0,0,20,155,0.04854368932038835,0.5535714285714286,53,7,0.12864077669902912,0.025,7.571428571428571,5.918893854273146,1.0,6,4,1,246.00,352,121,246.00,352,155,O,invoice_0008.png,synthetic
246.00,246.00,6,5,0,1,0,1,352,155,0.8543689320388349,0.5535714285714286,40,7,0.0970873786407767,0.025,5.714285714285714,5.638354669333745,1.0,6,4,1,subtotal,20,155,gst 5%,20,172,SUBTOTAL,invoice_0008.png,synthetic
GST 5%,gst 5%,6,1,3,0,0,0,20,172,0.04854368932038835,0.6142857142857143,40,7,0.0970873786407767,0.025,5.714285714285714,5.638354669333745,1.0,7,4,1,246.00,352,155,12.30,359,172,O,invoice_0008.png,synthetic
12.30,12.30,5,4,0,1,0,1,359,172,0.8713592233009708,0.6142857142857143,33,7,0.08009708737864078,0.025,4.714285714285714,5.44673737166631,1.0,7,4,1,gst 5%,20,172,total,20,206,O,invoice_0008.png,synthetic
TOTAL,total,5,0,5,0,0,0,20,206,0.04854368932038835,0.7357142857142858,33,7,0.08009708737864078,0.025,4.714285714285714,5.44673737166631,1.0,8,5,1,12.30,359,172,₹258.30,346,206,O,invoice_0008.png,synthetic
₹258.30,₹258.30,7,5,0,1,0,1,346,206,0.8398058252427184,0.7357142857142858,46,7,0.11165048543689321,0.025,6.571428571428571,5.777652323222656,1.0,8,5,1,total,20,206,paid,20,223,TOTAL,invoice_0008.png,synthetic
PAID,paid,4,0,4,0,0,0,20,223,0.04854368932038835,0.7964285714285714,27,7,0.06553398058252427,0.025,3.857142857142857,5.247024072160486,1.0,9,5,1,₹258.30,346,206,258.30,352,223,O,invoice_0008.png,synthetic
258.30,258.30,6,5,0,1,0,1,352,223,0.8543689320388349,0.7964285714285714,40,7,0.0970873786407767,0.025,5.714285714285714,5.638354669333745,1.0,9,5,1,paid,20,223,,0,0,PAID,invoice_0008.png,synthetic
Prime,prime,5,0,5,0,0,0,141,17,0.31263858093126384,0.03102189781021898,42,9,0.09312638580931264,0.016423357664233577,4.666666666666667,5.937536205082426,1.0,1,1,1,,0,0,wholesale,186,17,SUPPLIER,invoice_0009.png,synthetic
Wholesale,wholesale,9,0,9,0,0,0,186,17,0.4124168514412417,0.03102189781021898,77,9,0.17073170731707318,0.016423357664233577,8.555555555555555,6.542471960506805,1.0,1,1,1,prime,141,17,mart,266,18,SUPPLIER,invoice_0009.png,synthetic
Mart,mart,4,0,4,0,0,0,266,18,0.5898004434589801,0.032846715328467155,35,8,0.07760532150776053,0.014598540145985401,4.375,5.638354669333745,1.0,1,1,1,wholesale,186,17,pune,213,35,SUPPLIER,invoice_0009.png,synthetic
Pune,pune,4,0,4,0,0,0,213,35,0.4722838137472284,0.06386861313868614,24,6,0.05321507760532151,0.010948905109489052,4.0,4.976733742420574,1.0,2,1,1,mart,266,18,bill#:,20,66,O,invoice_0009.png,synthetic
Bill#:,bill#:,6,0,4,0,0,0,20,66,0.04434589800443459,0.12043795620437957,36,8,0.07982261640798226,0.014598540145985401,4.5,5.666426688112432,1.0,3,2,1,pune,213,35,inv5941,60,67,O,invoice_0009.png,synthetic
INV5941,inv5941,7,4,3,0,0,0,60,67,0.13303769401330376,0.12226277372262774,42,6,0.09312638580931264,0.010948905109489052,7.0,5.53338948872752,1.0,3,2,1,bill#:,20,66,28/11/2026,371,66,INVOICE_NUMBER,invoice_0009.png,synthetic
28/11/2026,28/11/2026,10,8,0,0,1,0,371,66,0.8226164079822617,0.12043795620437957,60,8,0.13303769401330376,0.014598540145985401,7.5,6.175867270105761,1.0,3,2,1,inv5941,60,67,mdh,20,99,DATE,invoice_0009.png,synthetic
MDH,mdh,3,0,3,0,0,0,20,99,0.04434589800443459,0.18065693430656934,18,6,0.03991130820399113,0.010948905109489052,3.0,4.6913478822291435,1.0,4,3,1,28/11/2026,371,66,chaat,42,99,PRODUCT,invoice_0009.png,synthetic
Chaat,chaat,5,0,5,0,0,0,42,99,0.09312638580931264,0.18065693430656934,30,6,0.06651884700665188,0.010948905109489052,5.0,5.198497031265826,1.0,4,3,1,mdh,20,99,masala,76,99,PRODUCT,invoice_0009.png,synthetic
Masala,masala,6,0,6,0,0,0,76,99,0.16851441241685144,0.18065693430656934,36,6,0.07982261640798226,0.010948905109489052,6.0,5.37989735354046,1.0,4,3,1,chaat,42,99,100g,116,99,PRODUCT,invoice_0009.png,synthetic
100g,100g,4,3,1,0,0,0,116,99,0.2572062084257206,0.18065693430656934,24,8,0.05321507760532151,0.014598540145985401,3.0,5.262690188904886,1.0,4,3,1,masala,76,99,3,32,115,PRODUCT,invoice_0009.png,synthetic
3,3,1,1,0,1,0,0,32,115,0.07095343680709534,0.20985401459854014,6,6,0.013303769401330377,0.010948905109489052,1.0,3.6109179126442243,1.0,5,3,1,100g,116,99,rs. 412.00,56,115,QUANTITY,invoice_0009.png,synthetic
Rs. 412.00,rs. 412.00,10,5,2,0,0,1,56,115,0.12416851441241686,0.20985401459854014,60,6,0.13303769401330376,0.010948905109489052,10.0,5.8888779583328805,1.0,5,3,1,3,32,115,rs. 1236.00,365,115,UNIT_PRICE,invoice_0009.png,synthetic
Rs. 1236.00,rs. 1236.00,11,6,2,0,0,1,365,115,0.8093126385809313,0.20985401459854014,66,6,0.14634146341463414,0.010948905109489052,11.0,5.983936280687191,1.0,5,3,1,rs. 412.00,56,115,sona,20,131,ITEM_TOTAL,invoice_0009.png,synthetic
Sona,sona,4,0,4,0,0,0,20,131,0.04434589800443459,0.23905109489051096,24,6,0.05321507760532151,0.010948905109489052,4.0,4.976733742420574,1.0,6,3,1,rs. 1236.00,365,115,masoori,48,131,PRODUCT,invoice_0009.png,synthetic
Masoori,masoori,7,0,7,0,0,0,48,131,0.10643015521064302,0.23905109489051096,42,6,0.09312638580931264,0.010948905109489052,7.0,5.53338948872752,1.0,6,3,1,sona,20,131,rice,94,131,PRODUCT,invoice_0009.png,synthetic
Rice,rice,4,0,4,0,0,0,94,131,0.20842572062084258,0.23905109489051096,24,6,0.05321507760532151,0.010948905109489052,4.0,4.976733742420574,1.0,6,3,1,masoori,48,131,5kg,122,131,PRODUCT,invoice_0009.png,synthetic
5kg,5kg,3,1,2,0,0,0,122,131,0.270509977827051,0.23905109489051096,18,8,0.03991130820399113,0.014598540145985401,2.25,4.976733742420574,1.0,6,3,1,rice,94,131,2,32,147,PRODUCT,invoice_0009.png,synthetic
2,2,1,1,0,1,0,0,32,147,0.07095343680709534,0.26824817518248173,6,6,0.013303769401330377,0.010948905109489052,1.0,3.6109179126442243,1.0,7,3,1,5kg,122,131,319.50,56,147,QUANTITY,invoice_0009.png,synthetic
319.50,319.50,6,5,0,1,0,1,56,147,0.12416851441241686,0.26824817518248173,36,6,0.07982261640798226,0.010948905109489052,6.0,5.37989735354046,1.0,7,3,1,2,32,147,639.00,395,147,UNIT_PRICE,invoice_0009.png,synthetic
639.00,639.00,6,5,0,1,0,1,395,147,0.8758314855875832,0.26824817518248173,36,6,0.07982261640798226,0.010948905109489052,6.0,5.37989735354046,1.0,7,3,1,319.50,56,147,sprite,20,163,ITEM_TOTAL,invoice_0009.png,synthetic
Sprite,sprite,6,0,6,0,0,0,20,163,0.04434589800443459,0.29744525547445255,36,8,0.07982261640798226,0.014598540145985401,4.5,5.666426688112432,1.0,8,3,1,639.00,395,147,1l,60,163,PRODUCT,invoice_0009.png,synthetic
1L,1l,2,1,1,0,0,0,60,163,0.13303769401330376,0.29744525547445255,12,6,0.026607538802660754,0.010948905109489052,2.0,4.290459441148391,1.0,8,3,1,sprite,20,163,2.5,32,179,PRODUCT,invoice_0009.png,synthetic
2.5,2.5,3,2,0,1,0,0,32,179,0.07095343680709534,0.3266423357664234,18,6,0.03991130820399113,0.010948905109489052,3.0,4.6913478822291435,1.0,9,3,1,1l,60,163,92,68,179,QUANTITY,invoice_0009.png,synthetic
92,92,2,2,0,1,0,0,68,179,0.15077605321507762,0.3266423357664234,12,6,0.026607538802660754,0.010948905109489052,2.0,4.290459441148391,1.0,9,3,1,2.5,32,179,rs. 230.00,371,179,UNIT_PRICE,invoice_0009.png,synthetic
Rs. 230.00,rs. 230.00,10,5,2,0,0,1,371,179,0.8226164079822617,0.3266423357664234,60,6,0.13303769401330376,0.010948905109489052,10.0,5.8888779583328805,1.0,9,3,1,92,68,179,hamam,20,195,ITEM_TOTAL,invoice_0009.png,synthetic
Hamam,hamam,5,0,5,0,0,0,20,195,0.04434589800443459,0.35583941605839414,30,6,0.06651884700665188,0.010948905109489052,5.0,5.198497031265826,1.0,10,3,1,rs. 230.00,371,179,soap,54,195,PRODUCT,invoice_0009.png,synthetic
Soap,soap,4,0,4,0,0,0,54,195,0.1197339246119734,0.35583941605839414,24,8,0.05321507760532151,0.014598540145985401,3.0,5.262690188904886,1.0,10,3,1,hamam,20,195,100g,82,195,PRODUCT,invoice_0009.png,synthetic
100g,100g,4,3,1,0,0,0,82,195,0.18181818181818182,0.35583941605839414,24,8,0.05321507760532151,0.014598540145985401,3.0,5.262690188904886,1.0,10,3,1,soap,54,195,1.5,32,211,PRODUCT,invoice_0009.png,synthetic
1.5,1.5,3,2,0,1,0,0,32,211,0.07095343680709534,0.38503649635036497,18,6,0.03991130820399113,0.010948905109489052,3.0,4.6913478822291435,1.0,11,3,1,100g,82,195,388.50,68,211,QUANTITY,invoice_0009.png,synthetic
388.50,388.50,6,5,0,1,0,1,68,211,0.15077605321507762,0.38503649635036497,36,6,0.07982261640798226,0.010948905109489052,6.0,5.37989735354046,1.0,11,3,1,1.5,32,211,₹582.75,389,211,UNIT_PRICE,invoice_0009.png,synthetic
₹582.75,₹582.75,7,5,0,1,0,1,389,211,0.8625277161862528,0.38503649635036497,42,6,0.09312638580931264,0.010948905109489052,7.0,5.53338948872752,1.0,11,3,1,388.50,68,211,oreo,20,227,ITEM_TOTAL,invoice_0009.png,synthetic
Oreo,oreo,4,0,4,0,0,0,20,227,0.04434589800443459,0.4142335766423358,24,6,0.05321507760532151,0.010948905109489052,4.0,4.976733742420574,1.0,12,3,1,₹582.75,389,211,biscuits,48,227,PRODUCT,invoice_0009.png,synthetic
Biscuits,biscuits,8,0,8,0,0,0,48,227,0.10643015521064302,0.4142335766423358,48,6,0.10643015521064302,0.010948905109489052,8.0,5.666426688112432,1.0,12,3,1,oreo,20,227,120g,100,227,PRODUCT,invoice_0009.png,synthetic
120g,120g,4,3,1,0,0,0,100,227,0.22172949002217296,0.4142335766423358,24,8,0.05321507760532151,0.014598540145985401,3.0,5.262690188904886,1.0,12,3,1,biscuits,48,227,10,32,243,PRODUCT,invoice_0009.png,synthetic
10,10,2,2,0,1,0,0,32,243,0.07095343680709534,0.44343065693430656,12,6,0.026607538802660754,0.010948905109489052,2.0,4.290459441148391,1.0,13,3,1,120g,100,227,164.50,62,243,QUANTITY,invoice_0009.png,synthetic
164.50,164.50,6,5,0,1,0,1,62,243,0.13747228381374724,0.44343065693430656,36,6,0.07982261640798226,0.010948905109489052,6.0,5.37989735354046,1.0,13,3,1,10,32,243,₹1645.00,383,243,UNIT_PRICE,invoice_0009.png,synthetic
₹1645.00,₹1645.00,8,6,0,1,0,1,383,243,0.8492239467849224,0.44343065693430656,48,6,0.10643015521064302,0.010948905109489052,8.0,5.666426688112432,1.0,13,3,1,164.50,62,243,vim,20,259,ITEM_TOTAL,invoice_0009.png,synthetic
Vim,vim,3,0,3,0,0,0,20,259,0.04434589800443459,0.4726277372262774,18,6,0.03991130820399113,0.010948905109489052,3.0,4.6913478822291435,1.0,14,3,1,₹1645.00,383,243,dishwash,42,259,PRODUCT,invoice_0009.png,synthetic
Dishwash,dishwash,8,0,8,0,0,0,42,259,0.09312638580931264,0.4726277372262774,48,6,0.10643015521064302,0.010948905109489052,8.0,5.666426688112432,1.0,14,3,1,vim,20,259,bar,94,259,PRODUCT,invoice_0009.png,synthetic
Bar,bar,3,0,3,0,0,0,94,259,0.20842572062084258,0.4726277372262774,18,6,0.03991130820399113,0.010948905109489052,3.0,4.6913478822291435,1.0,14,3,1,dishwash,42,259,200g,116,259,PRODUCT,invoice_0009.png,synthetic
200g,200g,4,3,1,0,0,0,116,259,0.2572062084257206,0.4726277372262774,24,8,0.05321507760532151,0.014598540145985401,3.0,5.262690188904886,1.0,14,3,1,bar,94,259,2,32,275,PRODUCT,invoice_0009.png,synthetic
2,2,1,1,0,1,0,0,32,275,0.07095343680709534,0.5018248175182481,6,6,0.013303769401330377,0.010948905109489052,1.0,3.6109179126442243,1.0,15,3,1,200g,116,259,441.50,56,275,QUANTITY,invoice_0009.png,synthetic
441.50,441.50,6,5,0,1,0,1,56,275,0.12416851441241686,0.5018248175182481,36,6,0.07982261640798226,0.010948905109489052,6.0,5.37989735354046,1.0,15,3,1,2,32,275,883.00,395,275,UNIT_PRICE,invoice_0009.png,synthetic
883.00,883.00,6,5,0,1,0,1,395,275,0.8758314855875832,0.5018248175182481,36,6,0.07982261640798226,0.010948905109489052,6.0,5.37989735354046,1.0,15,3,1,441.50,56,275,amul,20,291,ITEM_TOTAL,invoice_0009.png,synthetic
Amul,amul,4,0,4,0,0,0,20,291,0.04434589800443459,0.531021897810219,24,6,0.05321507760532151,0.010948905109489052,4.0,4.976733742420574,1.0,16,3,1,883.00,395,275,milk,48,291,PRODUCT,invoice_0009.png,synthetic
Milk,milk,4,0,4,0,0,0,48,291,0.10643015521064302,0.531021897810219,24,6,0.05321507760532151,0.010948905109489052,4.0,4.976733742420574,1.0,16,3,1,amul,20,291,500ml,76,291,PRODUCT,invoice_0009.png,synthetic
500ml,500ml,5,3,2,0,0,0,76,291,0.16851441241685144,0.531021897810219,30,6,0.06651884700665188,0.010948905109489052,5.0,5.198497031265826,1.0,16,3,1,milk,48,291,4,32,307,PRODUCT,invoice_0009.png,synthetic
4,4,1,1,0,1,0,0,32,307,0.07095343680709534,0.5602189781021898,6,6,0.013303769401330377,0.010948905109489052,1.0,3.6109179126442243,1.0,17,3,1,500ml,76,291,rs. 171.50,56,307,QUANTITY,invoice_0009.png,synthetic
Rs. 171.50,rs. 171.50,10,5,2,0,0,1,56,307,0.12416851441241686,0.5602189781021898,60,6,0.13303769401330376,0.010948905109489052,10.0,5.8888779583328805,1.0,17,3,1,4,32,307,686.00,395,307,UNIT_PRICE,invoice_0009.png,synthetic
686.00,686.00,6,5,0,1,0,1,395,307,0.8758314855875832,0.5602189781021898,36,6,0.07982261640798226,0.010948905109489052,6.0,5.37989735354046,1.0,17,3,1,rs. 171.50,56,307,annapurna,20,323,ITEM_TOTAL,invoice_0009.png,synthetic
Annapurna,annapurna,9,0,9,0,0,0,20,323,0.04434589800443459,0.5894160583941606,54,8,0.1197339246119734,0.014598540145985401,6.75,6.07073772800249,1.0,18,3,1,686.00,395,307,atta,78,323,PRODUCT,invoice_0009.png,synthetic
Atta,atta,4,0,4,0,0,0,78,323,0.1729490022172949,0.5894160583941606,24,6,0.05321507760532151,0.010948905109489052,4.0,4.976733742420574,1.0,18,3,1,annapurna,20,323,5kg,106,323,PRODUCT,invoice_0009.png,synthetic
5kg,5kg,3,1,2,0,0,0,106,323,0.23503325942350334,0.5894160583941606,18,8,0.03991130820399113,0.014598540145985401,2.25,4.976733742420574,1.0,18,3,1,atta,78,323,1.25,32,339,PRODUCT,invoice_0009.png,synthetic
1.25,1.25,4,3,0,1,0,1,32,339,0.07095343680709534,0.6186131386861314,24,6,0.05321507760532151,0.010948905109489052,4.0,4.976733742420574,1.0,19,3,1,5kg,106,323,₹246.50,74,339,QUANTITY,invoice_0009.png,synthetic
₹246.50,₹246.50,7,5,0,1,0,1,74,339,0.164079822616408,0.6186131386861314,42,6,0.09312638580931264,0.010948905109489052,7.0,5.53338948872752,1.0,19,3,1,1.25,32,339,rs. 308.12,371,339,UNIT_PRICE,invoice_0009.png,synthetic
Rs. 308.12,rs. 308.12,10,5,2,0,0,1,371,339,0.8226164079822617,0.6186131386861314,60,6,0.13303769401330376,0.010948905109489052,10.0,5.8888779583328805,1.0,19,3,1,₹246.50,74,339,lux,20,355,ITEM_TOTAL,invoice_0009.png,synthetic
Lux,lux,3,0,3,0,0,0,20,355,0.04434589800443459,0.6478102189781022,18,6,0.03991130820399113,0.010948905109489052,3.0,4.6913478822291435,1.0,20,3,1,rs. 308.12,371,339,soap,42,355,PRODUCT,invoice_0009.png,synthetic
Soap,soap,4,0,4,0,0,0,42,355,0.09312638580931264,0.6478102189781022,24,8,0.05321507760532151,0.014598540145985401,3.0,5.262690188904886,1.0,20,3,1,lux,20,355,100g,70,355,PRODUCT,invoice_0009.png,synthetic
100g,100g,4,3,1,0,0,0,70,355,0.15521064301552107,0.6478102189781022,24,8,0.05321507760532151,0.014598540145985401,3.0,5.262690188904886,1.0,20,3,1,soap,42,355,0.75,32,371,PRODUCT,invoice_0009.png,synthetic
0.75,0.75,4,3,0,1,0,1,32,371,0.07095343680709534,0.677007299270073,24,6,0.05321507760532151,0.010948905109489052,4.0,4.976733742420574,1.0,21,3,1,100g,70,355,₹143.50,74,371,QUANTITY,invoice_0009.png,synthetic
₹143.50,₹143.50,7,5,0,1,0,1,74,371,0.164079822616408,0.677007299270073,42,6,0.09312638580931264,0.010948905109489052,7.0,5.53338948872752,1.0,21,3,1,0.75,32,371,₹107.62,389,371,UNIT_PRICE,invoice_0009.png,synthetic
₹107.62,₹107.62,7,5,0,1,0,1,389,371,0.8625277161862528,0.677007299270073,42,6,0.09312638580931264,0.010948905109489052,7.0,5.53338948872752,1.0,21,3,1,₹143.50,74,371,rin,20,387,ITEM_TOTAL,invoice_0009.png,synthetic
Rin,rin,3,0,3,0,0,0,20,387,0.04434589800443459,0.7062043795620438,18,6,0.03991130820399113,0.010948905109489052,3.0,4.6913478822291435,1.0,22,3,1,₹107.62,389,371,bar,42,387,PRODUCT,invoice_0009.png,synthetic
Bar,bar,3,0,3,0,0,0,42,387,0.09312638580931264,0.7062043795620438,18,6,0.03991130820399113,0.010948905109489052,3.0,4.6913478822291435,1.0,22,3,1,rin,20,387,200g,64,387,PRODUCT,invoice_0009.png,synthetic
200g,200g,4,3,1,0,0,0,64,387,0.1419068736141907,0.7062043795620438,24,8,0.05321507760532151,0.014598540145985401,3.0,5.262690188904886,1.0,22,3,1,bar,42,387,2.5,32,403,PRODUCT,invoice_0009.png,synthetic
2.5,2.5,3,2,0,1,0,0,32,403,0.07095343680709534,0.7354014598540146,18,6,0.03991130820399113,0.010948905109489052,3.0,4.6913478822291435,1.0,23,3,1,200g,64,387,10.00,68,403,QUANTITY,invoice_0009.png,synthetic
10.00,10.00,5,4,0,1,0,1,68,403,0.15077605321507762,0.7354014598540146,30,6,0.06651884700665188,0.010948905109489052,5.0,5.198497031265826,1.0,23,3,1,2.5,32,403,25,419,403,UNIT_PRICE,invoice_0009.png,synthetic
25,25,2,2,0,1,0,0,419,403,0.9290465631929047,0.7354014598540146,12,6,0.026607538802660754,0.010948905109489052,2.0,4.290459441148391,1.0,23,3,1,10.00,68,403,subtotal,20,435,ITEM_TOTAL,invoice_0009.png,synthetic
Subtotal,subtotal,8,0,8,0,0,0,20,435,0.04434589800443459,0.7937956204379562,48,6,0.10643015521064302,0.010948905109489052,8.0,5.666426688112432,1.0,24,4,1,25,419,403,6342.49,389,435,O,invoice_0009.png,synthetic
6342.49,6342.49,7,6,0,1,0,1,389,435,0.8625277161862528,0.7937956204379562,42,6,0.09312638580931264,0.010948905109489052,7.0,5.53338948872752,1.0,24,4,1,subtotal,20,435,gst 18%,20,451,SUBTOTAL,invoice_0009.png,synthetic
GST 18%,gst 18%,7,2,3,0,0,0,20,451,0.04434589800443459,0.822992700729927,42,6,0.09312638580931264,0.010948905109489052,7.0,5.53338948872752,1.0,25,4,1,6342.49,389,435,"1,141.65",383,451,O,invoice_0009.png,synthetic
"1,141.65","1,141.65",8,6,0,1,0,1,383,451,0.8492239467849224,0.822992700729927,48,8,0.10643015521064302,0.014598540145985401,6.0,5.953243334287785,1.0,25,4,1,gst 18%,20,451,total,20,483,O,invoice_0009.png,synthetic
TOTAL,total,5,0,5,0,0,0,20,483,0.04434589800443459,0.8813868613138686,30,6,0.06651884700665188,0.010948905109489052,5.0,5.198497031265826,1.0,26,5,1,"1,141.65",383,451,7484.14,389,483,O,invoice_0009.png,synthetic
7484.14,7484.14,7,6,0,1,0,1,389,483,0.8625277161862528,0.8813868613138686,42,6,0.09312638580931264,0.010948905109489052,7.0,5.53338948872752,1.0,26,5,1,total,20,483,paid,20,499,TOTAL,invoice_0009.png,synthetic
PAID,paid,4,0,4,0,0,0,20,499,0.04434589800443459,0.9105839416058394,24,6,0.05321507760532151,0.010948905109489052,4.0,4.976733742420574,1.0,27,5,1,7484.14,389,483,7484.14,389,499,O,invoice_0009.png,synthetic
7484.14,7484.14,7,6,0,1,0,1,389,499,0.8625277161862528,0.9105839416058394,42,6,0.09312638580931264,0.010948905109489052,7.0,5.53338948872752,1.0,27,5,1,paid,20,499,,0,0,PAID,invoice_0009.png,synthetic
Royal,royal,5,0,5,0,0,0,285,25,0.3958333333333333,0.0625,50,17,0.06944444444444445,0.0425,2.9411764705882355,6.7464121285733745,1.0,1,1,1,,0,0,emporium,339,25,SUPPLIER,invoice_0010.png,synthetic
Emporium,emporium,8,0,8,0,0,0,339,25,0.4708333333333333,0.0625,94,17,0.13055555555555556,0.0425,5.529411764705882,7.377133712833954,1.0,1,1,1,royal,285,25,"612,",306,47,SUPPLIER,invoice_0010.png,synthetic
"612,","612,",4,3,0,1,0,0,306,47,0.425,0.1175,25,12,0.034722222222222224,0.03,2.0833333333333335,5.707110264748875,1.0,2,1,1,emporium,339,25,gandhi,335,47,O,invoice_0010.png,synthetic
Gandhi,gandhi,6,0,6,0,0,0,335,47,0.4652777777777778,0.1175,41,10,0.05694444444444444,0.025,4.1,6.018593214496234,1.0,2,1,1,"612,",306,47,nagar,379,47,O,invoice_0010.png,synthetic
Nagar,nagar,5,0,5,0,0,0,379,47,0.5263888888888889,0.1175,36,13,0.05,0.0325,2.769230769230769,6.150602768446279,1.0,2,1,1,gandhi,335,47,to:,45,78,O,invoice_0010.png,synthetic
To:,to:,3,0,2,0,0,0,45,78,0.0625,0.195,18,10,0.025,0.025,1.8,5.198497031265826,1.0,3,2,1,nagar,379,47,sunita,69,79,O,invoice_0010.png,synthetic
Sunita,sunita,6,0,6,0,0,0,69,79,0.09583333333333334,0.1975,42,10,0.058333333333333334,0.025,4.2,6.042632833682381,1.0,3,2,1,to:,45,78,patel,115,79,CUSTOMER,invoice_0010.png,synthetic
Patel,patel,5,0,5,0,0,0,115,79,0.1597222222222222,0.1975,33,10,0.04583333333333333,0.025,3.3,5.802118375377063,1.0,3,2,1,sunita,69,79,date:,571,78,CUSTOMER,invoice_0010.png,synthetic
Date:,date:,5,0,4,0,0,0,571,78,0.7930555555555555,0.195,30,10,0.041666666666666664,0.025,3.0,5.707110264748875,1.0,3,2,1,patel,115,79,23.09.2023,605,79,O,invoice_0010.png,synthetic
23.09.2023,23.09.2023,10,8,0,1,1,1,605,79,0.8402777777777778,0.1975,68,10,0.09444444444444444,0.025,6.8,6.523562306149512,1.0,3,2,1,date:,571,78,no:,44,101,DATE,invoice_0010.png,synthetic
No:,no:,3,0,2,0,0,0,44,101,0.06111111111111111,0.2525,22,11,0.030555555555555555,0.0275,2.0,5.493061443340548,1.0,4,2,1,23.09.2023,605,79,inv/2022/0232,71,102,O,invoice_0010.png,synthetic
INV/2022/0232,inv/2022/0232,13,8,3,0,0,0,71,102,0.09861111111111111,0.255,96,10,0.13333333333333333,0.025,9.6,6.8679744089702925,1.0,4,2,1,no:,44,101,tata,45,132,INVOICE_NUMBER,invoice_0010.png,synthetic
Tata,tata,4,0,4,0,0,0,45,132,0.0625,0.33,25,10,0.034722222222222224,0.025,2.5,5.5254529391317835,1.0,5,3,1,inv/2022/0232,71,102,salt,74,132,PRODUCT,invoice_0010.png,synthetic
Salt,salt,4,0,4,0,0,0,74,132,0.10277777777777777,0.33,22,10,0.030555555555555555,0.025,2.2,5.3981627015177525,1.0,5,3,1,tata,45,132,1kg,100,132,PRODUCT,invoice_0010.png,synthetic
1kg,1kg,3,1,2,0,0,0,100,132,0.1388888888888889,0.33,21,13,0.029166666666666667,0.0325,1.6153846153846154,5.6131281063880705,1.0,5,3,1,salt,74,132,1.5,309,132,PRODUCT,invoice_0010.png,synthetic
1.5,1.5,3,2,0,1,0,0,309,132,0.42916666666666664,0.33,18,10,0.025,0.025,1.8,5.198497031265826,1.0,5,3,1,1kg,100,132,g,400,135,QUANTITY,invoice_0010.png,synthetic
g,g,1,0,1,0,0,0,400,135,0.5555555555555556,0.3375,7,10,0.009722222222222222,0.025,0.7,4.2626798770413155,1.0,5,3,1,1.5,309,132,321.00,491,132,UNIT,invoice_0010.png,synthetic
321.00,321.00,6,5,0,1,0,1,491,132,0.6819444444444445,0.33,39,10,0.05416666666666667,0.025,3.9,5.968707559985366,1.0,5,3,1,g,400,135,481.50,582,132,UNIT_PRICE,invoice_0010.png,synthetic
481.50,481.50,6,5,0,1,0,1,582,132,0.8083333333333333,0.33,39,10,0.05416666666666667,0.025,3.9,5.968707559985366,1.0,5,3,1,321.00,491,132,sub total :,360,161,ITEM_TOTAL,invoice_0010.png,synthetic
Sub Total :,sub total :,11,0,8,0,0,0,360,161,0.5,0.4025,61,10,0.08472222222222223,0.025,6.1,6.415096959171596,1.0,6,4,1,481.50,582,132,rs. 481.50,610,162,O,invoice_0010.png,synthetic
Rs. 481.50,rs. 481.50,10,5,2,0,0,1,610,162,0.8472222222222222,0.405,65,10,0.09027777777777778,0.025,6.5,6.478509642208569,1.0,6,4,1,sub total :,360,161,gst 5% :,360,184,SUBTOTAL,invoice_0010.png,synthetic
