text,text_lower,length,digit_count,alphabet_count,is_numeric,is_date,contains_currency,x,y,relative_x,relative_y,width,height,relative_width,relative_height,aspect_ratio,log_area,ocr_confidence,line_number,paragraph_number,block_number,previous_text,previous_x,previous_y,next_text,next_x,next_y,label,document,source
00,00,2,2,0,1,0,0,1531,1568,0.74755859375,0.765625,38,63,0.0185546875,0.03076171875,0.6031746031746031,7.781138509845015,0.88,3,1,7,175.,1444,1583,3305,707,1602,ITEM_TOTAL,invoice2.jpg,real
3305,3305,4,4,0,1,0,0,707,1602,0.34521484375,0.7822265625,83,38,0.04052734375,0.0185546875,2.1842105263157894,8.056743774975313,0.92,4,1,7,00,1531,1568,hns,815,1606,O,invoice2.jpg,real
HNS,hns,3,0,3,0,0,0,815,1606,0.39794921875,0.7841796875,61,37,0.02978515625,0.01806640625,1.6486486486486487,7.722234744709607,0.92,4,1,7,3305,707,1602,an-650m],899,1610,PRODUCT,invoice2.jpg,real
AN-650m],an-650m],8,3,3,0,0,0,899,1610,0.43896484375,0.7861328125,162,39,0.0791015625,0.01904296875,4.153846153846154,8.751316246773456,0.76,4,1,7,hns,815,1606,1,1139,1619,PRODUCT,invoice2.jpg,real
1,1,1,1,0,1,0,0,1139,1619,0.55615234375,0.79052734375,10,34,0.0048828125,0.0166015625,0.29411764705882354,5.831882477283517,0.39,4,1,7,an-650m],899,1610,280.00,1221,1623,QUANTITY,invoice2.jpg,real
280.00,280.00,6,5,0,1,0,1,1221,1623,0.59619140625,0.79248046875,126,41,0.0615234375,0.02001953125,3.073170731707317,8.550047528287184,0.66,4,1,7,1,1139,1619,250.,1437,1635,UNIT_PRICE,invoice2.jpg,real
250.,250.,4,3,0,1,0,0,1437,1635,0.70166015625,0.79833984375,128,39,0.0625,0.01904296875,3.282051282051282,8.51579221050061,0.65,4,1,7,280.00,1221,1623,00,1531,1619,ITEM_TOTAL,invoice2.jpg,real
00,00,2,2,0,1,0,0,1531,1619,0.74755859375,0.79052734375,38,64,0.0185546875,0.03125,0.59375,7.796880342783522,0.88,4,1,7,250.,1437,1635,3306,707,1654,ITEM_TOTAL,invoice2.jpg,real
3306,3306,4,4,0,1,0,0,707,1654,0.34521484375,0.8076171875,82,38,0.0400390625,0.0185546875,2.1578947368421053,8.044626279767337,0.92,5,1,7,00,1531,1619,colgate-120g,814,1658,O,invoice2.jpg,real
COLGATE-120g,colgate-120g,12,3,8,0,0,0,814,1658,0.3974609375,0.8095703125,252,47,0.123046875,0.02294921875,5.361702127659575,9.379661116592885,0.58,5,1,7,3306,707,1654,4,1136,1671,PRODUCT,invoice2.jpg,real
4,4,1,1,0,1,0,0,1136,1671,0.5546875,0.81591796875,11,33,0.00537109375,0.01611328125,0.3333333333333333,5.8971538676367405,0.59,5,1,7,colgate-120g,814,1658,69.,1240,1675,QUANTITY,invoice2.jpg,real
69.,69.,3,2,0,1,0,0,1240,1675,0.60546875,0.81787109375,50,37,0.0244140625,0.01806640625,1.3513513513513513,7.523481312573497,0.94,5,1,7,4,1136,1671,00,1308,1679,UNIT_PRICE,invoice2.jpg,real
00,00,2,2,0,1,0,0,1308,1679,0.638671875,0.81982421875,37,36,0.01806640625,0.017578125,1.0277777777777777,7.195187320178709,0.94,5,1,7,69.,1240,1675,69.,1456,1688,UNIT_PRICE,invoice2.jpg,real
69.,69.,3,2,0,1,0,0,1456,1688,0.7109375,0.82421875,50,36,0.0244140625,0.017578125,1.3888888888888888,7.496097345175956,0.95,5,1,7,00,1308,1679,00,1523,1691,ITEM_TOTAL,invoice2.jpg,real
00,00,2,2,0,1,0,0,1523,1691,0.74365234375,0.82568359375,38,35,0.0185546875,0.01708984375,1.0857142857142856,7.193685818395112,0.95,5,1,7,69.,1456,1688,3306,706,1706,ITEM_TOTAL,invoice2.jpg,real
3306,3306,4,4,0,1,0,0,706,1706,0.3447265625,0.8330078125,82,37,0.0400390625,0.01806640625,2.2162162162162162,8.017966703493599,0.92,6,1,7,00,1523,1691,lister-500m],812,1710,O,invoice2.jpg,real
LISTER-500m],lister-500m],12,3,7,0,0,0,812,1710,0.396484375,0.8349609375,246,43,0.1201171875,0.02099609375,5.72093023255814,9.266626182986775,0.83,6,1,7,3306,706,1706,2,1132,1722,PRODUCT,invoice2.jpg,real
2,2,1,1,0,1,0,0,1132,1722,0.552734375,0.8408203125,18,34,0.0087890625,0.0166015625,0.5294117647058824,6.418364935936212,0.8,6,1,7,lister-500m],812,1710,"122,60",1220,1726,QUANTITY,invoice2.jpg,real
"122,60","122,60",6,5,0,1,0,0,1220,1726,0.595703125,0.8427734375,122,40,0.0595703125,0.01953125,3.05,8.493105395887147,0.7,6,1,7,2,1132,1722,245.,1431,1738,UNIT_PRICE,invoice2.jpg,real
245.,245.,4,3,0,1,0,0,1431,1738,0.69873046875,0.8486328125,127,39,0.06201171875,0.01904296875,3.2564102564102564,8.507950610049305,0.71,6,1,7,"122,60",1220,1726,00,1520,1722,ITEM_TOTAL,invoice2.jpg,real
00,00,2,2,0,1,0,0,1520,1722,0.7421875,0.8408203125,43,63,0.02099609375,0.03076171875,0.6825396825396826,7.904703913873747,0.93,6,1,7,245.,1431,1738,3307,705,1758,ITEM_TOTAL,invoice2.jpg,real
3307,3307,4,4,0,1,0,0,705,1758,0.34423828125,0.8583984375,82,37,0.0400390625,0.01806640625,2.2162162162162162,8.017966703493599,0.92,1,1,8,00,1520,1722,meadows-10g,811,1761,O,invoice2.jpg,real
MEADOWS-10g,meadows-10g,11,2,8,0,0,0,811,1761,0.39599609375,0.85986328125,231,46,0.11279296875,0.0224609375,5.021739130434782,9.271153211372695,0.56,1,1,8,3307,705,1758,2,1130,1773,PRODUCT,invoice2.jpg,real
2,2,1,1,0,1,0,0,1130,1773,0.5517578125,0.86572265625,18,35,0.0087890625,0.01708984375,0.5142857142857142,6.447305862541213,0.87,1,1,8,meadows-10g,811,1761,97,1236,1778,QUANTITY,invoice2.jpg,real
97,97,2,2,0,1,0,0,1236,1778,0.603515625,0.8681640625,49,36,0.02392578125,0.017578125,1.3611111111111112,7.475905969367397,0.9,1,1,8,2,1130,1773,54.,1450,1791,UNIT_PRICE,invoice2.jpg,real
54.,54.,3,2,0,1,0,0,1450,1791,0.7080078125,0.87451171875,49,35,0.02392578125,0.01708984375,1.4,7.447751280047908,0.75,1,1,8,97,1236,1778,00,1514,1793,UNIT_PRICE,invoice2.jpg,real
00,00,2,2,0,1,0,0,1514,1793,0.7392578125,0.87548828125,40,34,0.01953125,0.0166015625,1.1764705882352942,7.215975002651466,0.88,1,1,8,54.,1450,1791,00,1300,1781,ITEM_TOTAL,invoice2.jpg,real
00,00,2,2,0,1,0,0,1300,1781,0.634765625,0.86962890625,40,36,0.01953125,0.017578125,1.1111111111111112,7.273092595999522,0.96,1,1,9,00,1514,1793,4,702,1810,ITEM_TOTAL,invoice2.jpg,real
4,4,1,1,0,1,0,0,702,1810,0.3427734375,0.8837890625,19,34,0.00927734375,0.0166015625,0.5588235294117647,6.472346294500901,0.92,2,1,9,00,1300,1781,cgst@,746,1811,O,invoice2.jpg,real
CGST@,cgst@,5,0,4,0,0,0,746,1811,0.3642578125,0.88427734375,103,37,0.05029296875,0.01806640625,2.7837837837837838,8.245909264774093,0.92,2,1,9,4,702,1810,14.00%,876,1814,O,invoice2.jpg,real
14.00%,14.00%,6,4,0,0,0,1,876,1814,0.427734375,0.8857421875,123,39,0.06005859375,0.01904296875,3.1538461538461537,8.47595444339964,0.9,2,1,9,cgst@,746,1811,sgst@,1022,1820,O,invoice2.jpg,real
SGST@,sgst@,5,0,4,0,0,0,1022,1820,0.4990234375,0.888671875,103,38,0.05029296875,0.0185546875,2.710526315789474,8.272570608424903,0.89,2,1,9,14.00%,876,1814,14.,1152,1826,O,invoice2.jpg,real
14.,14.,3,2,0,1,0,0,1152,1826,0.5625,0.8916015625,46,35,0.0224609375,0.01708984375,1.3142857142857143,7.384610383176974,0.94,2,1,9,sgst@,1022,1820,ony,1213,1828,O,invoice2.jpg,real
ony,ony,3,0,3,0,0,0,1213,1828,0.59228515625,0.892578125,60,35,0.029296875,0.01708984375,1.7142857142857142,7.650168700845001,0.39,2,1,9,14.,1152,1826,cess@,1298,1831,O,invoice2.jpg,real
CESS@,cess@,5,0,4,0,0,0,1298,1831,0.6337890625,0.89404296875,103,40,0.05029296875,0.01953125,2.575,8.323851131338817,0.92,2,1,9,ony,1213,1828,"12,",1429,1840,O,invoice2.jpg,real
"12,","12,",3,2,0,1,0,0,1429,1840,0.69775390625,0.8984375,46,36,0.0224609375,0.017578125,1.2777777777777777,7.4127640174265625,0.84,2,1,9,cess@,1298,1831,00%,1490,1843,O,invoice2.jpg,real
00%,00%,3,2,0,0,0,0,1490,1843,0.7275390625,0.89990234375,61,35,0.02978515625,0.01708984375,1.7428571428571429,7.666690200080086,0.96,2,1,9,"12,",1429,1840,2202,702,1862,O,invoice2.jpg,real
2202,2202,4,4,0,1,0,0,702,1862,0.3427734375,0.9091796875,82,35,0.0400390625,0.01708984375,2.342857142857143,7.962415680121064,0.93,3,1,9,00%,1490,1843,monste-350ml,809,1864,O,invoice2.jpg,real
MONSTE-350ml,monste-350ml,12,3,8,0,0,0,809,1864,0.39501953125,0.91015625,244,42,0.119140625,0.0205078125,5.809523809523809,9.234935418831563,0.61,3,1,9,2202,702,1862,2,1126,1875,PRODUCT,invoice2.jpg,real
2,2,1,1,0,1,0,0,1126,1875,0.5498046875,0.91552734375,18,34,0.0087890625,0.0166015625,0.5294117647058824,6.418364935936212,0.87,3,1,9,monste-350ml,809,1864,59.00,1232,1879,QUANTITY,invoice2.jpg,real
59.00,59.00,5,4,0,1,0,1,1232,1879,0.6015625,0.91748046875,103,38,0.05029296875,0.0185546875,2.710526315789474,8.272570608424903,0.81,3,1,9,2,1126,1875,118.,1427,1890,UNIT_PRICE,invoice2.jpg,real
118.,118.,4,3,0,1,0,0,1427,1890,0.69677734375,0.9228515625,67,37,0.03271484375,0.01806640625,1.8108108108108107,7.8160138391590275,0.88,3,1,9,59.00,1232,1879,00,1509,1894,ITEM_TOTAL,invoice2.jpg,real
00,00,2,2,0,1,0,0,1509,1894,0.73681640625,0.9248046875,39,35,0.01904296875,0.01708984375,1.1142857142857143,7.2196420401307355,0.96,3,1,9,118.,1427,1890,items:,704,1962,ITEM_TOTAL,invoice2.jpg,real
Items:,items:,6,0,5,0,0,0,704,1962,0.34375,0.9580078125,113,37,0.05517578125,0.01806640625,3.054054054054054,8.338544879988579,0.93,1,1,10,00,1509,1894,13,873,1967,O,invoice2.jpg,real
13,13,2,2,0,1,0,0,873,1967,0.42626953125,0.96044921875,36,35,0.017578125,0.01708984375,1.0285714285714285,7.13966033596492,0.93,1,1,10,items:,704,1962,qty:,933,1969,O,invoice2.jpg,real
Qty:,qty:,4,0,3,0,0,0,933,1969,0.45556640625,0.96142578125,74,40,0.0361328125,0.01953125,1.85,7.993282328101591,0.96,1,1,10,13,873,1967,cd,1281,1984,O,invoice2.jpg,real
CD,cd,2,0,2,0,0,0,1281,1984,0.62548828125,0.96875,69,64,0.03369140625,0.03125,1.078125,8.393216011596527,0.33,1,1,10,qty:,933,1969,1347.,1390,1980,O,invoice2.jpg,real
1347.,1347.,5,4,0,1,0,0,1390,1980,0.6787109375,0.966796875,98,68,0.0478515625,0.033203125,1.4411764705882353,8.804625232612809,0.91,1,1,10,cd,1281,1984,16,1506,1995,TOTAL,invoice2.jpg,real
16,16,2,2,0,1,0,0,1506,1995,0.7353515625,0.97412109375,37,34,0.01806640625,0.0166015625,1.088235294117647,7.138073034044347,0.96,1,1,10,1347.,1390,1980,,0,0,TOTAL,invoice2.jpg,real
———,———,3,0,0,0,0,0,390,0,0.25390625,0.0,162,11,0.10546875,0.00537109375,14.727272727272727,7.48605261786314,0.12,1,1,2,,0,0,illof,672,0,O,invoice3.jpg,real
iLLOF,illof,5,0,5,0,0,0,672,0,0.4375,0.0,125,51,0.08138020833333333,0.02490234375,2.450980392156863,8.760296220470051,0.31,1,1,3,———,390,0,supply,797,0,O,invoice3.jpg,real
SUPPLY,supply,6,0,6,0,0,0,797,0,0.5188802083333334,0.0,176,54,0.11458333333333333,0.0263671875,3.259259259259259,9.15957325492253,0.0,1,1,3,illof,672,0,cell,1134,27,O,invoice3.jpg,real
Cell,cell,4,0,4,0,0,0,1134,27,0.73828125,0.01318359375,70,30,0.045572916666666664,0.0146484375,2.3333333333333335,7.650168700845001,0.92,1,1,3,supply,797,0,:,1221,37,O,invoice3.jpg,real
:,:,1,0,0,0,0,0,1221,37,0.794921875,0.01806640625,7,21,0.004557291666666667,0.01025390625,0.3333333333333333,4.997212273764115,0.87,1,1,3,cell,1134,27,9248903102,1241,31,O,invoice3.jpg,real
9248903102,9248903102,10,10,0,1,0,0,1241,31,0.8079427083333334,0.01513671875,216,39,0.140625,0.01904296875,5.538461538461538,9.038958755220563,0.79,1,1,3,:,1221,37,__,158,129,O,invoice3.jpg,real
__,__,2,0,0,0,0,0,158,129,0.10286458333333333,0.06298828125,98,37,0.06380208333333333,0.01806640625,2.6486486486486487,8.196161139282902,0.13,1,1,4,9248903102,1241,31,sri,288,72,O,invoice3.jpg,real
SRI,sri,3,0,3,0,0,0,288,72,0.1875,0.03515625,154,74,0.10026041666666667,0.0361328125,2.081081081081081,9.341105441855735,0.91,1,1,4,__,158,129,balaji,485,79,SUPPLIER,invoice3.jpg,real
BALAJI,balaji,6,0,6,0,0,0,485,79,0.3157552083333333,0.03857421875,333,94,0.216796875,0.0458984375,3.5425531914893615,10.351469218580617,0.86,1,1,4,sri,288,72,traders,855,82,SUPPLIER,invoice3.jpg,real
TRADERS,traders,7,0,7,0,0,0,855,82,0.556640625,0.0400390625,447,80,0.291015625,0.0390625,5.5875,10.484613193102275,0.96,1,1,4,balaji,485,79,"disposable,",299,162,SUPPLIER,invoice3.jpg,real
"Disposable,","disposable,",11,0,10,0,0,0,299,162,0.19466145833333334,0.0791015625,262,53,0.17057291666666666,0.02587890625,4.943396226415095,9.53870842969938,0.95,1,1,5,traders,855,82,housekeeping,580,173,O,invoice3.jpg,real
Housekeeping,housekeeping,12,0,12,0,0,0,580,173,0.3776041666666667,0.08447265625,314,48,0.20442708333333334,0.0234375,6.541666666666667,9.62066034281053,0.92,1,1,5,"disposable,",299,162,&,912,178,O,invoice3.jpg,real
&,&,1,0,0,0,0,0,912,178,0.59375,0.0869140625,29,35,0.018880208333333332,0.01708984375,0.8285714285714286,6.923628628138427,0.92,1,1,5,housekeeping,580,173,packing,959,179,O,invoice3.jpg,real
Packing,packing,7,0,7,0,0,0,959,179,0.6243489583333334,0.08740234375,170,48,0.11067708333333333,0.0234375,3.5416666666666665,9.007121989469242,0.96,1,1,5,&,912,178,goods,1147,184,O,invoice3.jpg,real
Goods,goods,5,0,5,0,0,0,1147,184,0.7467447916666666,0.08984375,143,37,0.09309895833333333,0.01806640625,3.864864864864865,8.573951525234847,0.96,1,1,5,packing,959,179,#,347,229,O,invoice3.jpg,real
#,#,1,0,0,0,0,0,347,229,0.22591145833333334,0.11181640625,26,28,0.016927083333333332,0.013671875,0.9285714285714286,6.591673732008658,0.93,2,1,5,goods,1147,184,"8-3-231/2/f/82,",389,226,O,invoice3.jpg,real
"8-3-231/2/F/82,","8-3-231/2/f/82,",15,8,1,0,0,0,389,226,0.2532552083333333,0.1103515625,262,39,0.17057291666666666,0.01904296875,6.717948717948718,9.23200401161221,0.91,2,1,5,#,347,229,sainath,668,232,O,invoice3.jpg,real
Sainath,sainath,7,0,7,0,0,0,668,232,0.4348958333333333,0.11328125,115,33,0.07486979166666667,0.01611328125,3.484848484848485,8.241703159729818,0.92,2,1,5,"8-3-231/2/f/82,",389,226,"complex,",798,235,O,invoice3.jpg,real
"Complex,","complex,",8,0,7,0,0,0,798,235,0.51953125,0.11474609375,147,38,0.095703125,0.0185546875,3.8684210526315788,8.628197749459149,0.96,2,1,5,sainath,668,232,sri,961,238,O,invoice3.jpg,real
Sri,sri,3,0,3,0,0,0,961,238,0.6256510416666666,0.1162109375,39,30,0.025390625,0.0146484375,1.3,7.065613363597717,0.94,2,1,5,"complex,",798,235,krishna,1015,241,O,invoice3.jpg,real
Krishna,krishna,7,0,7,0,0,0,1015,241,0.6608072916666666,0.11767578125,115,31,0.07486979166666667,0.01513671875,3.7096774193548385,8.179199798423086,0.96,2,1,5,sri,961,238,"nagar,",1145,239,O,invoice3.jpg,real
"Nagar,","nagar,",6,0,5,0,0,0,1145,239,0.7454427083333334,0.11669921875,95,48,0.061848958333333336,0.0234375,1.9791666666666667,8.4252971767117,0.96,2,1,5,krishna,1015,241,jubilee,472,277,O,invoice3.jpg,real
Jubilee,jubilee,7,0,7,0,0,0,472,277,0.3072916666666667,0.13525390625,113,31,0.07356770833333333,0.01513671875,3.6451612903225805,8.161660452056282,0.96,3,1,5,"nagar,",1145,239,hills,600,279,O,invoice3.jpg,real
Hills,hills,5,0,5,0,0,0,600,279,0.390625,0.13623046875,66,31,0.04296875,0.01513671875,2.129032258064516,7.624130585661289,0.96,3,1,5,jubilee,472,277,"road,",680,280,O,invoice3.jpg,real
"Road,","road,",5,0,4,0,0,0,680,280,0.4427083333333333,0.13671875,90,34,0.05859375,0.0166015625,2.6470588235294117,8.026496938945412,0.93,3,1,5,hills,600,279,hyderabad-500,786,282,O,invoice3.jpg,real
Hyderabad-500,hyderabad-500,13,3,9,0,0,0,786,282,0.51171875,0.1376953125,247,36,0.16080729166666666,0.017578125,6.861111111111111,9.09301972939964,0.91,3,1,5,"road,",680,280,045.,1046,286,O,invoice3.jpg,real
045.,045.,4,3,0,1,0,0,1046,286,0.6809895833333334,0.1396484375,67,31,0.043619791666666664,0.01513671875,2.161290322580645,7.639161171659173,0.9,3,1,5,hyderabad-500,786,282,no.,127,331,O,invoice3.jpg,real
No.,no.,3,0,2,0,0,0,127,331,0.08268229166666667,0.16162109375,47,29,0.030598958333333332,0.01416015625,1.6206896551724137,7.218176838403408,0.83,1,1,6,045.,1046,286,push,202,319,O,invoice3.jpg,real
PUSH,push,4,0,4,0,0,0,202,319,0.13151041666666666,0.15576171875,163,52,0.10611979166666667,0.025390625,3.1346153846153846,9.045111892608405,0.38,1,1,6,no.,127,331,date.,1042,347,O,invoice3.jpg,real
Date.,date.,5,0,4,0,0,0,1042,347,0.6783854166666666,0.16943359375,69,27,0.044921875,0.01318359375,2.5555555555555554,7.530479995245536,0.96,1,1,6,push,202,319,"3}9)o4p,...",1128,295,O,invoice3.jpg,real
"3}9)o4p,...","3}9)o4p,...",11,3,2,0,0,0,1128,295,0.734375,0.14404296875,308,112,0.20052083333333334,0.0546875,2.75,10.448627642716774,0.22,1,1,6,date.,1042,347,name,127,398,DATE,invoice3.jpg,real
Name,name,4,0,4,0,0,0,127,398,0.08268229166666667,0.1943359375,89,29,0.057942708333333336,0.01416015625,3.0689655172413794,7.856319571406588,0.96,1,1,7,"3}9)o4p,...",1128,295,of,231,401,O,invoice3.jpg,real
of,of,2,0,2,0,0,0,231,401,0.150390625,0.19580078125,28,26,0.018229166666666668,0.0126953125,1.0769230769230769,6.591673732008658,0.96,1,1,7,name,127,398,the,272,400,O,invoice3.jpg,real
the,the,3,0,3,0,0,0,272,400,0.17708333333333334,0.1953125,45,27,0.029296875,0.01318359375,1.6666666666666667,7.103322062526113,0.96,1,1,7,of,231,401,customer,332,400,O,invoice3.jpg,real
Customer,customer,8,0,8,0,0,0,332,400,0.21614583333333334,0.1953125,151,28,0.09830729166666667,0.013671875,5.392857142857143,8.34972083747249,0.96,1,1,7,the,272,400,address,125,466,O,invoice3.jpg,real
Address,address,7,0,7,0,0,0,125,466,0.08138020833333333,0.2275390625,128,28,0.08333333333333333,0.013671875,4.571428571428571,8.184513753033722,0.96,2,1,7,customer,332,400,gstin,662,538,O,invoice3.jpg,real
GSTIN,gstin,5,0,5,0,0,0,662,538,0.4309895833333333,0.2626953125,96,28,0.0625,0.013671875,3.4285714285714284,7.896924656268864,0.92,1,1,12,address,125,466,ce,121,564,O,invoice3.jpg,real
CE,ce,2,0,2,0,0,0,121,564,0.07877604166666667,0.275390625,540,10,0.3515625,0.0048828125,54.0,8.594339400592892,0.16,1,1,13,gstin,662,538,particulars,483,602,O,invoice3.jpg,real
PARTICULARS,particulars,11,0,11,0,0,0,483,602,0.314453125,0.2939453125,289,34,0.18815104166666666,0.0166015625,8.5,9.192888978362427,0.96,1,1,14,ce,121,564,gst,120,1825,O,invoice3.jpg,real
GST,gst,3,0,3,0,0,0,120,1825,0.078125,0.89111328125,79,35,0.051432291666666664,0.01708984375,2.257142857142857,7.925157512224703,0.88,1,1,18,particulars,483,602,:,215,1835,O,invoice3.jpg,real
:,:,1,0,0,0,0,0,215,1835,0.13997395833333334,0.89599609375,7,25,0.004557291666666667,0.01220703125,0.28,5.170483995038151,0.88,1,1,18,gst,120,1825,36akqpm1590h1zs,240,1826,O,invoice3.jpg,real
36AKQPM1590H1ZS,36akqpm1590h1zs,15,7,8,0,0,0,240,1826,0.15625,0.8916015625,402,37,0.26171875,0.01806640625,10.864864864864865,9.607437230413831,0.9,1,1,18,:,215,1835,declaration,120,1876,O,invoice3.jpg,real
Declaration,declaration,11,0,11,0,0,0,120,1876,0.078125,0.916015625,143,24,0.09309895833333333,0.01171875,5.958333333333333,8.141189793457691,0.93,1,1,19,36akqpm1590h1zs,240,1826,:,274,1883,O,invoice3.jpg,real
:,:,1,0,0,0,0,0,274,1883,0.17838541666666666,0.91943359375,4,16,0.0026041666666666665,0.0078125,0.25,4.174387269895637,0.89,1,1,19,declaration,120,1876,tax,290,1876,O,invoice3.jpg,real
Tax,tax,3,0,3,0,0,0,290,1876,0.18880208333333334,0.916015625,39,24,0.025390625,0.01171875,1.625,6.842683282238422,0.96,1,1,19,:,274,1883,payer,341,1876,O,invoice3.jpg,real
Payer,payer,5,0,5,0,0,0,341,1876,0.22200520833333334,0.916015625,68,30,0.044270833333333336,0.0146484375,2.2666666666666666,7.621195162809845,0.96,1,1,19,tax,290,1876,under,420,1877,O,invoice3.jpg,real
Under,under,5,0,5,0,0,0,420,1877,0.2734375,0.91650390625,71,23,0.046223958333333336,0.01123046875,3.0869565217391304,7.3987862754199485,0.96,1,1,19,payer,341,1876,composition,501,1877,O,invoice3.jpg,real
Composition,composition,11,0,11,0,0,0,501,1877,0.326171875,0.91650390625,147,29,0.095703125,0.01416015625,5.068965517241379,8.357962965845681,0.96,1,1,19,under,420,1877,scheme,658,1878,O,invoice3.jpg,real
Scheme,scheme,6,0,6,0,0,0,658,1878,0.4283854166666667,0.9169921875,96,24,0.0625,0.01171875,4.0,7.742835955430749,0.96,1,1,19,composition,501,1877,goods,116,1933,O,invoice3.jpg,real
Goods,goods,5,0,5,0,0,0,116,1933,0.07552083333333333,0.94384765625,70,25,0.045572916666666664,0.01220703125,2.8,7.467942332285852,0.96,1,1,21,scheme,658,1878,once,227,1940,O,invoice3.jpg,real
once,once,4,0,4,0,0,0,227,1940,0.14778645833333334,0.947265625,54,17,0.03515625,0.00830078125,3.176470588235294,6.823286122355687,0.96,1,1,21,goods,116,1933,sold,294,1935,O,invoice3.jpg,real
sold,sold,4,0,4,0,0,0,294,1935,0.19140625,0.94482421875,55,24,0.035807291666666664,0.01171875,2.2916666666666665,7.186144304522325,0.96,1,1,21,once,227,1940,cannot,362,1936,O,invoice3.jpg,real
cannot,cannot,6,0,6,0,0,0,362,1936,0.23567708333333334,0.9453125,91,22,0.059244791666666664,0.0107421875,4.136363636363637,7.602401335665818,0.96,1,1,21,sold,294,1935,be,467,1935,O,invoice3.jpg,real
be,be,2,0,2,0,0,0,467,1935,0.3040364583333333,0.94482421875,29,23,0.018880208333333332,0.01123046875,1.2608695652173914,6.504288173536645,0.96,1,1,21,cannot,362,1936,taken,509,1936,O,invoice3.jpg,real
taken,taken,5,0,5,0,0,0,509,1936,0.3313802083333333,0.9453125,71,23,0.046223958333333336,0.01123046875,3.0869565217391304,7.3987862754199485,0.96,1,1,21,be,467,1935,back,592,1936,O,invoice3.jpg,real
back,back,4,0,4,0,0,0,592,1936,0.3854166666666667,0.9453125,63,23,0.041015625,0.01123046875,2.739130434782609,7.27931883541462,0.96,1,1,21,taken,509,1936,or,667,1942,O,invoice3.jpg,real
or,or,2,0,2,0,0,0,667,1942,0.4342447916666667,0.9482421875,25,18,0.016276041666666668,0.0087890625,1.3888888888888888,6.111467339502679,0.96,1,1,21,back,592,1936,exchanged.,705,1937,O,invoice3.jpg,real
exchanged.,exchanged.,10,0,9,0,0,0,705,1937,0.458984375,0.94580078125,152,27,0.09895833333333333,0.01318359375,5.62962962962963,8.31996102188653,0.96,1,1,21,or,667,1942,,0,0,O,invoice3.jpg,real
dajrang,dajrang,7,0,7,0,0,0,273,51,0.21910112359550563,0.02207792207792208,286,82,0.22953451043338685,0.0354978354978355,3.4878048780487805,10.062753697461577,0.37,1,1,1,,0,0,kirana,576,69,SUPPLIER,kirana1.jpg,real
Kirana,kirana,6,0,6,0,0,0,576,69,0.4622792937399679,0.02987012987012987,248,70,0.19903691813804172,0.030303030303030304,3.5428571428571427,9.761981590241948,0.91,1,1,1,dajrang,273,51,stores,845,92,SUPPLIER,kirana1.jpg,real
Stores,stores,6,0,6,0,0,0,845,92,0.6781701444622793,0.03982683982683983,229,64,0.18378812199036917,0.027705627705627706,3.578125,9.5926733160273,0.85,1,1,1,kirana,576,69,"4-289/2,",301,137,SUPPLIER,kirana1.jpg,real
"4-289/2,","4-289/2,",8,5,0,0,0,0,301,137,0.24157303370786518,0.05930735930735931,208,56,0.16693418940609953,0.024242424242424242,3.7142857142857144,9.362975618399776,0.74,2,1,1,stores,845,92,navajeevan,540,153,O,kirana1.jpg,real
Navajeevan,navajeevan,10,0,10,0,0,0,540,153,0.4333868378812199,0.06623376623376623,296,61,0.2375601926163724,0.026406926406926406,4.852459016393443,9.801288700215881,0.92,2,1,1,"4-289/2,",301,137,na,866,179,O,kirana1.jpg,real
Na,na,2,0,2,0,0,0,866,179,0.695024077046549,0.07748917748917748,67,42,0.05377207062600321,0.01818181818181818,1.5952380952380953,7.942717540573791,0.96,2,1,1,navajeevan,540,153,7,476,2054,O,kirana1.jpg,real
7,7,1,1,0,1,0,0,476,2054,0.38202247191011235,0.8891774891774892,18,24,0.014446227929373997,0.01038961038961039,0.75,6.07073772800249,0.49,1,1,2,na,866,179,“navajeevan,544,2013,O,kirana1.jpg,real
“Navajeevan,“navajeevan,11,0,10,0,0,0,544,2013,0.43659711075441415,0.8714285714285714,337,85,0.27046548956661315,0.0367965367965368,3.9647058823529413,10.262769096339811,0.73,1,1,2,7,476,2054,naga,925,2044,O,kirana1.jpg,real
Naga,naga,4,0,4,0,0,0,925,2044,0.7423756019261637,0.8848484848484849,128,50,0.10272873194221509,0.021645021645021644,2.56,8.764209507142004,0.32,1,1,2,“navajeevan,544,2013,agar.,471,2082,O,kirana1.jpg,real
agar.,agar.,5,0,4,0,0,0,471,2082,0.3780096308186196,0.9012987012987013,146,79,0.11717495987158909,0.0341991341991342,1.8481012658227849,9.353141170607854,0.8,2,1,2,naga,925,2044,hyderabad,655,2106,O,kirana1.jpg,real
HYDERABAD,hyderabad,9,0,9,0,0,0,655,2106,0.5256821829855538,0.9116883116883117,348,48,0.27929373996789725,0.02077922077922078,7.25,9.723463354790857,0.65,2,1,2,agar.,471,2082,,0,0,O,kirana1.jpg,real
RETAIL,retail,6,0,6,0,0,0,347,22,0.2891666666666667,0.024175824175824177,207,42,0.1725,0.046153846153846156,4.928571428571429,9.070503426788383,0.95,1,1,2,,0,0,invoice,571,22,O,retail-invoice1.jpg,real
